brand,product,url,description,imgSrc,imgAlt,name,specific,colorspace,hex,hue,sat,lightness,current_source
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,310 for medium to tan skin with warm yellow undertones,/productimages/sku/s2268183+sw.jpg,310 1.08 oz/ 32 mL,NA,310,RGB,#DAA475,27.92079208,0.577142857,0.656862745,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1250
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,320 for medium to tan skin with cool undertones,/productimages/sku/s2268191+sw.jpg,320 1.08 oz/ 32 mL,NA,320,RGB,#D6A177,26.52631579,0.536723164,0.652941176,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1251
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,330 for tan skin with warm undertones,/productimages/sku/s2268209+sw.jpg,330 1.08 oz/ 32 mL,NA,330,RGB,#DAA674,29.41176471,0.579545455,0.654901961,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1252
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,340 for tan skin with cool undertones,/productimages/sku/s2268217+sw.jpg,340 1.08 oz/ 32 mL,NA,340,RGB,#AC7D5A,25.6097561,0.330645161,0.51372549,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1253
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,345 for tan skin with warm olive undertones,/productimages/sku/s2268225+sw.jpg,345 1.08 oz/ 32 mL,NA,345,RGB,#D1A16F,30.6122449,0.515789474,0.62745098,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1254
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,350 for tan skin with cool neutral undertones,/productimages/sku/s2268233+sw.jpg,350 1.08 oz/ 32 mL,NA,350,RGB,#C69666,30,0.457142857,0.588235294,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1255
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,360 for tan skin with neutral undertones,/productimages/sku/s2268241+sw.jpg,360 1.08 oz/ 32 mL,NA,360,RGB,#C2986B,31.03448276,0.416267943,0.590196078,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1256
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,370 for tan skin with warm neutral undertones,/productimages/sku/s2268258+sw.jpg,370 1.08 oz/ 32 mL,NA,370,RGB,#D09B74,25.43478261,0.494623656,0.635294118,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1257
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,380 for tan to deep skin with cool undertones,/productimages/sku/s2268266+sw.jpg,380 1.08 oz/ 32 mL,NA,380,RGB,#D29A76,23.47826087,0.505494505,0.643137255,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1258
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,385 for tan to deep skin with neutral undertones - Selected,/productimages/sku/s2268274+sw.jpg,385 1.08 oz/ 32 mL,NA,385,RGB,#C49663,31.54639175,0.451162791,0.578431373,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1259
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,390 for tan to deep skin with warm yellow undertones,/productimages/sku/s2268282+sw.jpg,390 1.08 oz/ 32 mL,NA,390,RGB,#B07C52,26.80851064,0.373015873,0.505882353,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1260
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,400 for tan to deep skin with very warm undertones,/productimages/sku/s2268290+sw.jpg,400 1.08 oz/ 32 mL,NA,400,RGB,#B17646,26.91588785,0.433198381,0.484313725,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1261
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,410 for tan to deep skin with warm golden undertones,/productimages/sku/s2268308+sw.jpg,410 1.08 oz/ 32 mL,NA,410,RGB,#B2784D,25.54455446,0.396078431,0.5,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1262
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,420 for tan to deep skin with warm undertones,/productimages/sku/s2268316+sw.jpg,420 1.08 oz/ 32 mL,NA,420,RGB,#C59264,28.45360825,0.455399061,0.582352941,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1263
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,430 for deep skin with warm golden undertones,/productimages/sku/s2268324+sw.jpg,430 1.08 oz/ 32 mL,NA,430,RGB,#9E6F50,23.84615385,0.327731092,0.466666667,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1264
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,440 for deep skin with warm undertones,/productimages/sku/s2268332+sw.jpg,440 1.08 oz/ 32 mL,NA,440,RGB,#AB754D,25.53191489,0.379032258,0.48627451,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1265
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,445 for deep skin with warm olive undertones,/productimages/sku/s2268340+sw.jpg,445 1.08 oz/ 32 mL,NA,445,RGB,#A1744B,28.60465116,0.36440678,0.462745098,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1266
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,450 for deep skin with neutral undertones,/productimages/sku/s2268357+sw.jpg,450 1.08 oz/ 32 mL,NA,450,RGB,#9C7153,24.65753425,0.305439331,0.468627451,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1267
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,460 for deep skin with cool red undertones,/productimages/sku/s2268365+sw.jpg,460 1.08 oz/ 32 mL,NA,460,RGB,#9A6956,16.76470588,0.283333333,0.470588235,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1268
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,470 for deep skin with cool neutral undertones,/productimages/sku/s2268373+sw.jpg,470 1.08 oz/ 32 mL,NA,470,RGB,#946B55,20.95238095,0.270386266,0.456862745,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1269
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,480 for deep skin with cool undertones,/productimages/sku/s2268381+sw.jpg,480 1.08 oz/ 32 mL,NA,480,RGB,#7D543E,20.95238095,0.336898396,0.366666667,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1270
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,490 for very deep skin with neutral undertones,/productimages/sku/s2268399+sw.jpg,490 1.08 oz/ 32 mL,NA,490,RGB,#7B553D,23.22580645,0.336956522,0.360784314,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1271
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,495 for very deep skin with cool undertones,/productimages/sku/s2268407+sw.jpg,495 1.08 oz/ 32 mL,NA,495,RGB,#734F40,17.64705882,0.284916201,0.350980392,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1272
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,https://www.sephora.com/product/pro-filt-r-hydrating-longwear-foundation-P448702?icid2=products%20grid:p448702,"498 for very rich, deep skin with neutral undertones",/productimages/sku/s2268415+sw.jpg,498 1.08 oz/ 32 mL,NA,498,RGB,#635550,15.78947368,0.106145251,0.350980392,https://www.sephora.com/productimages/sku/s2268381-main-zoom.jpg?imwidth=1273
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,68 Brownie for deep skin with neutral undertones,/productimages/sku/s2222297+sw.jpg,68 Brownie 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Brownie,68,RGB,#7B5E5B,5.625,0.14953271,0.419607843,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1224
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,67 Expresso (N) for deep skin with neutral undertones,/productimages/sku/s1751767+sw.jpg,67 Expresso (N) 0.84 oz Sephora Quality Way-Nice Price,Expresso,67,RGB,#725647,20.93023256,0.232432432,0.362745098,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1225
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,66.5 Light Espresso for deep skin with neutral undertones,/productimages/sku/s2222289+sw.jpg,66.5 Light Espresso 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Light Espresso,66.5,RGB,#8D665C,12.24489796,0.210300429,0.456862745,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1226
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,66 Sandalwood (Y) for deep skin with yellow undertones,/productimages/sku/s1751759+sw.jpg,66 Sandalwood (Y) 0.84 oz Sephora Quality Way-Nice Price,Sandalwood,66,RGB,#745947,24,0.240641711,0.366666667,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1227
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,65.5 Chestnut for deep skin with neutral undertones,/productimages/sku/s2222271+sw.jpg,65.5 Chestnut 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Chestnut,65.5,RGB,#87625F,4.5,0.173913043,0.450980392,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1228
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,65 Deep Dark Ebony (N) for deep skin with neutral undertones,/productimages/sku/s1492917+sw.jpg,65 Deep Dark Ebony (N) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Deep Dark Ebony,65,RGB,#6A4733,21.81818182,0.350318471,0.307843137,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1229
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,63 Sienna for dark skin with pink undertones,/productimages/sku/s2222263+sw.jpg,63 Sienna 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Sienna,63,RGB,#926761,7.346938776,0.201646091,0.476470588,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1230
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,61 Dark Chocolate for dark skin with neutral undertones,/productimages/sku/s2222255+sw.jpg,61 Dark Chocolate 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Dark Chocolate,61,RGB,#9B6B61,10.34482759,0.23015873,0.494117647,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1231
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,59 Mahogany for dark skin with neutral undertones,/productimages/sku/s2222248+sw.jpg,59 Mahogany 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Mahogany,59,RGB,#A26F5F,14.32835821,0.264822134,0.503921569,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1232
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,58 Dark Chocolate (P) for dark skin with pink undertones,/productimages/sku/s1751742+sw.jpg,58 Dark Chocolate (P) 0.84 oz Sephora Quality Way-Nice Price,Dark Chocolate,58,RGB,#906D5B,20.37735849,0.225531915,0.460784314,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1233
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,57 Deep Chocolate (Y) for dark skin with yellow undertones,/productimages/sku/s1633163+sw.jpg,57 Deep Chocolate (Y) 0.34 oz/ 10 mL Sephora Quality Way-Nice Price,Deep Chocolate,57,RGB,#92694A,25.83333333,0.327272727,0.431372549,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1234
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,56.5 Tea for dark skin with pink undertones,/productimages/sku/s2222222+sw.jpg,56.5 Tea 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Tea,56.5,RGB,#AA7767,14.32835821,0.282700422,0.535294118,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1235
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,56 Milk Chocolate (P) for dark skin with pink undertones,/productimages/sku/s1751734+sw.jpg,56 Milk Chocolate (P) 0.84 oz Sephora Quality Way-Nice Price,Milk Chocolate,56,RGB,#9A7057,22.3880597,0.278008299,0.47254902,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1236
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,55 Deep Cocoa (N) for dark skin with neutral undertones,/productimages/sku/s1492909+sw.jpg,55 Deep Cocoa (N) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Deep Cocoa,55,RGB,#896041,25.83333333,0.356435644,0.396078431,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1237
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,53.5 Macchiato for dark skin with neutral undertones,/productimages/sku/s2222230+sw.jpg,53.5 Macchiato 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Macchiato,53.5,RGB,#AB7D68,18.80597015,0.285106383,0.539215686,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1238
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,50 Deep Mocha (P) for medium-dark skin with pink undertones,/productimages/sku/s1633155+sw.jpg,50 Deep Mocha (P) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Deep Mocha,50,RGB,#A6744B,27.03296703,0.377593361,0.47254902,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1239
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,46 Pecan (N) for medium-dark skin with neutral undertones,/productimages/sku/s1751726+sw.jpg,46 Pecan (N) 0.84 oz Sephora Quality Way-Nice Price,Pecan,46,RGB,#A57E63,24.54545455,0.268292683,0.517647059,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1240
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,45 Tan Café Latte (P) for medium-dark skin with pink undertones,/productimages/sku/s1492768+sw.jpg,45 Tan Café Latte (P) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Tan Café Latte,45,RGB,#A56E4E,22.06896552,0.358024691,0.476470588,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1241
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,44 Praline (Y) for medium-dark skin with yellow undertones,/productimages/sku/s1751718+sw.jpg,44 Praline (Y) 0.84 oz Sephora Quality Way-Nice Price,Praline,44,RGB,#A97E63,23.14285714,0.289256198,0.525490196,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1242
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,40 Honey Bronze (Y) for medium-dark skin with yellow undertones,/productimages/sku/s1751700+sw.jpg,40 Honey Bronze (Y) 0.84 oz Sephora Quality Way-Nice Price,Honey Bronze,40,RGB,#AE8162,24.47368421,0.319327731,0.533333333,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1243
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,38 chai for medium-dark skin with yellow undertones,/productimages/sku/s2222214+sw.jpg,38 chai 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,chai,38,RGB,#B37A66,15.58441558,0.336244541,0.550980392,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1244
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,36 Ambre (Y) for medium-dark skin with yellow undertones,/productimages/sku/s1751692+sw.jpg,36 Ambre (Y) 0.84 oz Sephora Quality Way-Nice Price,Ambre,36,RGB,#B38665,25.38461538,0.339130435,0.549019608,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1245
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,35 Tan Bronze (Y) for medium-dark skin with yellow undertones,/productimages/sku/s1492776+sw.jpg,35 Tan Bronze (Y) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Tan Bronze,35,RGB,#A07548,30.68181818,0.379310345,0.454901961,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1246
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,34.5 Nutmeg for medium skin with neutral undertones,/productimages/sku/s2222206+sw.jpg,34.5 Nutmeg 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Nutmeg,34.5,RGB,#C29F81,27.69230769,0.347593583,0.633333333,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1247
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,34 Soft Tan (P) for medium skin with pink undertones,/productimages/sku/s1751684+sw.jpg,34 Soft Tan (P) 0.84 oz Sephora Quality Way-Nice Price,Soft Tan,34,RGB,#C1987E,23.28358209,0.35078534,0.625490196,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1248
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,33.5 Golden Walnut for medium skin with yellow undertones,/productimages/sku/s2222198+sw.jpg,33.5 Golden Walnut 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Golden Walnut,33.5,RGB,#CBA178,29.63855422,0.443850267,0.633333333,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1249
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,33 Medium Walnut (N) for medium skin with neutral undertones,/productimages/sku/s1492784+sw.jpg,33 Medium Walnut (N) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Medium Walnut,33,RGB,#C19769,31.36363636,0.41509434,0.584313725,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1250
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,31 Medium Almond (Y) for medium skin with yellow undertones,/productimages/sku/s1492792+sw.jpg,31 Medium Almond (Y) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Medium Almond,31,RGB,#BF8B5C,28.48484848,0.436123348,0.554901961,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1251
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,30 Medium Sand (N) for medium skin with neutral undertones,/productimages/sku/s1492800+sw.jpg,30 Medium Sand (N) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Medium Sand,30,RGB,#C69879,24.15584416,0.403141361,0.625490196,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1252
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,29 Medium Camel Intense (Y) for medium skin with yellow undertones,/productimages/sku/s1633148+sw.jpg,29 Medium Camel Intense (Y) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Medium Camel Intense,29,RGB,#C29369,28.31460674,0.421800948,0.58627451,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1253
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,28.5 Natural Camel for medium skin with yellow undertones - Selected,/productimages/sku/s2222099+sw.jpg,28.5 Natural Camel 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Natural Camel,28.5,RGB,#D4A98D,23.66197183,0.452229299,0.692156863,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1254
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,27 Medium Peach Beige (P) for medium skin with pink undertones,/productimages/sku/s1633130+sw.jpg,27 Medium Peach Beige (P) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Medium Peach Beige,27,RGB,#C69576,23.25,0.412371134,0.619607843,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1255
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,26.5 Intense Peach for light-medium skin with yellow undertones,/productimages/sku/s2225811+sw.jpg,26.5 Intense Peach 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Intense Peach,26.5,RGB,#D8A68A,21.53846154,0.5,0.694117647,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1256
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,26 Medium Peach (Y) for light-medium skin with yellow undertones,/productimages/sku/s1492818+sw.jpg,26 Medium Peach (Y) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Medium Peach,26,RGB,#D4A172,28.7755102,0.532608696,0.639215686,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1257
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,25.5 Warm Beige for light-medium skin with yellow undertones,/productimages/sku/s2222081+sw.jpg,25.5 Warm Beige 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Warm Beige,25.5,RGB,#CFA88B,25.58823529,0.414634146,0.678431373,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1258
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,25 Medium Beige (N) for light-medium skin with neutral undertones,/productimages/sku/s1492826+sw.jpg,25 Medium Beige (N) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Medium Beige,25,RGB,#C79C6F,30.68181818,0.44,0.607843137,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1259
SEPHORA COLLECTION,10 Hour Wear Perfection Foundation,https://www.sephora.com/product/10-hr-wear-perfection-foundation-P379509?icid2=products%20grid:p379509,24 Medium Honey (Y) for light-medium skin with yellow undertones,/productimages/sku/s1633122+sw.jpg,24 Medium Honey (Y) 0.84 oz/ 25 mL Sephora Quality Way-Nice Price,Medium Honey,24,RGB,#C69F77,30.37974684,0.409326425,0.621568627,https://www.sephora.com/productimages/sku/s2225795-main-zoom.jpg?imwidth=1260
