brand,product,url,description,imgSrc,imgAlt,name,specific,colorspace,hex,hue,sat,lightness,current_source
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 54 Honey Wheat (moderately fair, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2533245sw?$50px$,"WN 54 Honey Wheat (moderately fair, warm-neutral undertones)",Honey Wheat,WN 54,RGB,#DEA673,28.59813084,0.61849711,0.660784314,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 56 Cashew (moderately fair, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2231008sw?$50px$,"WN 56 Cashew (moderately fair, warm-neutral undertones)",Cashew,WN 56,RGB,#E5B58B,28,0.633802817,0.721568627,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"CN 58 Honey (moderately fair, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2206260sw?$50px$,"CN 58 Honey (moderately fair, cool-neutral undertones)",Honey,CN 58,RGB,#DBA879,28.7755102,0.576470588,0.666666667,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"CN 62 Porcelain Beige (moderately fair, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2206265sw?$50px$,"CN 62 Porcelain Beige (moderately fair, cool-neutral undertones)",Porcelain Beige,CN 62,RGB,#D7A582,24.70588235,0.515151515,0.676470588,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 64 Butterscotch (moderately fair, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2231009sw?$50px$,"WN 64 Butterscotch (moderately fair, warm-neutral undertones)",Butterscotch,WN 64,RGB,#E1AD84,26.4516129,0.607843137,0.7,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 68 Brulee (moderately fair, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2533234sw?$50px$,"WN 68 Brulee (moderately fair, warm-neutral undertones)",Brulee,WN 68,RGB,#D49263,24.95575221,0.567839196,0.609803922,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 69 Cardamon (moderately fair, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2533242sw?$50px$,"WN 69 Cardamon (moderately fair, warm-neutral undertones)",Cardamon,WN 69,RGB,#D4A684,25.5,0.481927711,0.674509804,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"CN 70 Vanilla (moderately fair, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2206261sw?$50px$,"CN 70 Vanilla (moderately fair, cool-neutral undertones)",Vanilla,CN 70,RGB,#D6A682,25.71428571,0.506024096,0.674509804,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"CN 74 Beige (medium, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2206262sw?$50px$,"CN 74 Beige (medium, cool-neutral undertones)",Beige,CN 74,RGB,#D09B73,25.80645161,0.497326203,0.633333333,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 76 Toasted Wheat (medium, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2533222sw?$50px$,"WN 76 Toasted Wheat (medium, warm-neutral undertones)",Toasted Wheat,WN 76,RGB,#C99567,28.16326531,0.475728155,0.596078431,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"CN 78 Nutty (medium, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2237639sw?$50px$,"CN 78 Nutty (medium, cool-neutral undertones)",Nutty,CN 78,RGB,#CE9467,26.21359223,0.512437811,0.605882353,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 80 Tawnied Beige (medium, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2231010sw?$50px$,"WN 80 Tawnied Beige (medium, warm-neutral undertones)",Tawnied Beige,WN 80,RGB,#D59C71,25.8,0.543478261,0.639215686,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 82 Latte (medium, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2231011sw?$50px$,"WN 82 Latte (medium, warm-neutral undertones)",Latte,WN 82,RGB,#D29560,27.89473684,0.558823529,0.6,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"CN 90 Sand (medium, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2206263sw?$50px$,"CN 90 Sand (medium, cool-neutral undertones)",Sand,CN 90,RGB,#C89B71,28.96551724,0.441624365,0.61372549,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 92 Toasted Almond (medium, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2533224sw?$50px$,"WN 92 Toasted Almond (medium, warm-neutral undertones)",Toasted Almond,WN 92,RGB,#DB9467,23.27586207,0.617021277,0.631372549,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 92 Deep Neutral (medium, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2237890sw?$50px$,"WN 92 Deep Neutral (medium, warm-neutral undertones)",Deep Neutral,WN 92,RGB,#D38F57,27.09677419,0.58490566,0.584313725,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 96 Chai (medium, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2533233sw?$50px$,"WN 96 Chai (medium, warm-neutral undertones)",Chai,WN 96,RGB,#D7955B,28.06451613,0.607843137,0.6,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 98 Cream Caramel (medium, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2206268sw?$50px$,"WN 98 Cream Caramel (medium, warm-neutral undertones)",Cream Caramel,WN 98,RGB,#C88852,27.45762712,0.51754386,0.552941176,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 100 Deep Honey (medium, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2533243sw?$50px$,"WN 100 Deep Honey (medium, warm-neutral undertones)",Deep Honey,WN 100,RGB,#BF8459,25.29411765,0.443478261,0.549019608,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 104 Toffee (medium, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2237641sw?$50px$,"WN 104 Toffee (medium, warm-neutral undertones)",Toffee,WN 104,RGB,#C58546,29.76377953,0.522633745,0.523529412,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 110 Chestnut (medium, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2533238sw?$50px$,"WN 110 Chestnut (medium, warm-neutral undertones)",Chestnut,WN 110,RGB,#BA7A4C,25.09090909,0.443548387,0.51372549,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 112 Ginger (deep, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2206517sw?$50px$,"WN 112 Ginger (deep, warm-neutral undertones)",Ginger,WN 112,RGB,#BF7B43,27.09677419,0.492063492,0.505882353,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"CN 113 Sepia (medium, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2533239sw?$50px$,"CN 113 Sepia (medium, cool-neutral undertones)",Sepia,CN 113,RGB,#BA754C,22.36363636,0.443548387,0.51372549,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 114 Golden (deep, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2206264sw?$50px$,"WN 114 Golden (deep, warm-neutral undertones)",Golden,WN 114,RGB,#B3743E,27.69230769,0.485477178,0.47254902,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 115.5 Mocha (deep, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2533244sw?$50px$,"WN 115.5 Mocha (deep, warm-neutral undertones)",Mocha,WN 115.5,RGB,#B57F53,26.93877551,0.398373984,0.517647059,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"CN 115.75 Carob (deep, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2533227sw?$50px$,"CN 115.75 Carob (deep, cool-neutral undertones)",Carob,CN 115.75,RGB,#9B6E56,20.86956522,0.286307054,0.47254902,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"CN 116 Spice (deep, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2237640sw?$50px$,"CN 116 Spice (deep, cool-neutral undertones)",Spice,CN 116,RGB,#AC7044,25.38461538,0.433333333,0.470588235,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 118 Amber (deep, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2206266sw?$50px$,"WN 118 Amber (deep, warm-neutral undertones)",Amber,WN 118,RGB,#995D2A,27.56756757,0.569230769,0.382352941,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 120 Pecan (deep, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2231012sw?$50px$,"WN 120 Pecan (deep, warm-neutral undertones)",Pecan,WN 120,RGB,#A56540,21.98019802,0.441048035,0.449019608,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 121 Nutmeg (deep, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2533231sw?$50px$,"WN 121 Nutmeg (deep, warm-neutral undertones)",Nutmeg,WN 121,RGB,#A0663C,25.2,0.454545455,0.431372549,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 122 Clove (deep, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2237642sw?$50px$,"WN 122 Clove (deep, warm-neutral undertones)",Clove,WN 122,RGB,#8F5435,20.66666667,0.459183673,0.384313725,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 124 Sienna (deep, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2206270sw?$50px$,"WN 124 Sienna (deep, warm-neutral undertones)",Sienna,WN 124,RGB,#845134,21.75,0.434782609,0.360784314,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"WN 125 Mahogany (deep, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2533241sw?$50px$,"WN 125 Mahogany (deep, warm-neutral undertones)",Mahogany,WN 125,RGB,#815641,19.6875,0.329896907,0.380392157,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"CN 126 Espresso (deep, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2237643sw?$50px$,"CN 126 Espresso (deep, cool-neutral undertones)",Espresso,CN 126,RGB,#654134,15.91836735,0.320261438,0.3,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Even Better Makeup Broad Spectrum SPF 15,https://www.ulta.com/even-better-makeup-broad-spectrum-spf-15?productId=xlsImpprod10791919,"CN 127 Truffle (deep, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2533252sw?$50px$,"CN 127 Truffle (deep, cool-neutral undertones)",Truffle,CN 127,RGB,#704C3B,19.24528302,0.30994152,0.335294118,https://media.ulta.com/i/ulta/2206255?w=720&h=720&fmt=png
Clinique,Acne Solutions Liquid Makeup,https://www.ulta.com/acne-solutions-liquid-makeup?productId=xlsImpprod10791923,"Fresh Alabaster (very fair, cool-neutral undertones)  selected",https://images.ulta.com/is/image/Ulta/2218321sw?$tn$,"Fresh Alabaster (very fair, cool-neutral undertones)",Fresh Alabaster,,RGB,#FEEAD6,30,0.952380952,0.917647059,https://media.ulta.com/i/ulta/2231016?w=720&h=720&fmt=png
Clinique,Acne Solutions Liquid Makeup,https://www.ulta.com/acne-solutions-liquid-makeup?productId=xlsImpprod10791923,"Fresh Fair (very fair, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2278785sw?$50px$,"Fresh Fair (very fair, cool-neutral undertones)",Fresh Fair,,RGB,#F1BF9E,23.85542169,0.747747748,0.782352941,https://media.ulta.com/i/ulta/2231016?w=720&h=720&fmt=png
Clinique,Acne Solutions Liquid Makeup,https://www.ulta.com/acne-solutions-liquid-makeup?productId=xlsImpprod10791923,"Fresh Ivory (very fair, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2218322sw?$50px$,"Fresh Ivory (very fair, cool-neutral undertones)",Fresh Ivory,,RGB,#E5BD9F,25.71428571,0.573770492,0.760784314,https://media.ulta.com/i/ulta/2231016?w=720&h=720&fmt=png
Clinique,Acne Solutions Liquid Makeup,https://www.ulta.com/acne-solutions-liquid-makeup?productId=xlsImpprod10791923,"Fresh Neutral (moderately fair, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2218323sw?$50px$,"Fresh Neutral (moderately fair, cool-neutral undertones)",Fresh Neutral,,RGB,#DDAB86,25.51724138,0.561290323,0.696078431,https://media.ulta.com/i/ulta/2231016?w=720&h=720&fmt=png
Clinique,Acne Solutions Liquid Makeup,https://www.ulta.com/acne-solutions-liquid-makeup?productId=xlsImpprod10791923,"Fresh Cream Chamois (very fair, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2278786sw?$50px$,"Fresh Cream Chamois (very fair, cool-neutral undertones)",Fresh Cream Chamois,,RGB,#DEB192,24.47368421,0.535211268,0.721568627,https://media.ulta.com/i/ulta/2231016?w=720&h=720&fmt=png
Clinique,Acne Solutions Liquid Makeup,https://www.ulta.com/acne-solutions-liquid-makeup?productId=xlsImpprod10791923,"Fresh Porcelain Beige (moderately fair, cool-neutral undertones) OUT OF STOCK",https://images.ulta.com/is/image/Ulta/2278787sw?$50px$,"Fresh Porcelain Beige (moderately fair, cool-neutral undertones)",Fresh Porcelain Beige,,RGB,#D7A582,24.70588235,0.515151515,0.676470588,https://media.ulta.com/i/ulta/2231016?w=720&h=720&fmt=png
Clinique,Acne Solutions Liquid Makeup,https://www.ulta.com/acne-solutions-liquid-makeup?productId=xlsImpprod10791923,"Fresh Cream Caramel (medium, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2278789sw?$50px$,"Fresh Cream Caramel (medium, warm-neutral undertones)",Fresh Cream Caramel,,RGB,#C88852,27.45762712,0.51754386,0.552941176,https://media.ulta.com/i/ulta/2231016?w=720&h=720&fmt=png
Clinique,Acne Solutions Liquid Makeup,https://www.ulta.com/acne-solutions-liquid-makeup?productId=xlsImpprod10791923,"Fresh Deep Neutral (medium, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2278788sw?$50px$,"Fresh Deep Neutral (medium, warm-neutral undertones)",Fresh Deep Neutral,,RGB,#D38F57,27.09677419,0.58490566,0.584313725,https://media.ulta.com/i/ulta/2231016?w=720&h=720&fmt=png
Clinique,Acne Solutions Liquid Makeup,https://www.ulta.com/acne-solutions-liquid-makeup?productId=xlsImpprod10791923,"Fresh Honey (moderately fair, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2231014sw?$50px$,"Fresh Honey (moderately fair, cool-neutral undertones)",Fresh Honey,,RGB,#DBA879,28.7755102,0.576470588,0.666666667,https://media.ulta.com/i/ulta/2231016?w=720&h=720&fmt=png
Clinique,Acne Solutions Liquid Makeup,https://www.ulta.com/acne-solutions-liquid-makeup?productId=xlsImpprod10791923,"Fresh Vanilla (moderately fair, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2218324sw?$50px$,"Fresh Vanilla (moderately fair, cool-neutral undertones)",Fresh Vanilla,,RGB,#D6A682,25.71428571,0.506024096,0.674509804,https://media.ulta.com/i/ulta/2231016?w=720&h=720&fmt=png
Clinique,Acne Solutions Liquid Makeup,https://www.ulta.com/acne-solutions-liquid-makeup?productId=xlsImpprod10791923,"Fresh Beige (medium, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2218325sw?$50px$,"Fresh Beige (medium, cool-neutral undertones)",Fresh Beige,,RGB,#D09B73,25.80645161,0.497326203,0.633333333,https://media.ulta.com/i/ulta/2231016?w=720&h=720&fmt=png
Clinique,Acne Solutions Liquid Makeup,https://www.ulta.com/acne-solutions-liquid-makeup?productId=xlsImpprod10791923,"Fresh Sand (medium, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2218326sw?$50px$,"Fresh Sand (medium, cool-neutral undertones)",Fresh Sand,,RGB,#C89B71,28.96551724,0.441624365,0.61372549,https://media.ulta.com/i/ulta/2231016?w=720&h=720&fmt=png
Clinique,Acne Solutions Liquid Makeup,https://www.ulta.com/acne-solutions-liquid-makeup?productId=xlsImpprod10791923,"Fresh Ginger (deep, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2231016sw?$50px$,"Fresh Ginger (deep, warm-neutral undertones)",Fresh Ginger,,RGB,#BF7B43,27.09677419,0.492063492,0.505882353,https://media.ulta.com/i/ulta/2231016?w=720&h=720&fmt=png
Clinique,Acne Solutions Liquid Makeup,https://www.ulta.com/acne-solutions-liquid-makeup?productId=xlsImpprod10791923,"Fresh Golden (deep, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2218327sw?$50px$,"Fresh Golden (deep, warm-neutral undertones)",Fresh Golden,,RGB,#B3743E,27.69230769,0.485477178,0.47254902,https://media.ulta.com/i/ulta/2231016?w=720&h=720&fmt=png
Clinique,Acne Solutions Liquid Makeup,https://www.ulta.com/acne-solutions-liquid-makeup?productId=xlsImpprod10791923,"Fresh Amber (deep, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2218328sw?$50px$,"Fresh Amber (deep, warm-neutral undertones)",Fresh Amber,,RGB,#995D2A,27.56756757,0.569230769,0.382352941,https://media.ulta.com/i/ulta/2231016?w=720&h=720&fmt=png
Clinique,Acne Solutions Liquid Makeup,https://www.ulta.com/acne-solutions-liquid-makeup?productId=xlsImpprod10791923,"Fresh Clove (deep, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2231017sw?$50px$,"Fresh Clove (deep, warm-neutral undertones)",Fresh Clove,,RGB,#8F5435,20.66666667,0.459183673,0.384313725,https://media.ulta.com/i/ulta/2231016?w=720&h=720&fmt=png
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Porcelain  selected,https://images.ulta.com/is/image/Ulta/2225221?$tn$,Porcelain,Porcelain,,RGB,#FDFBF9,30,0.5,0.984313725,https://media.ulta.com/i/ulta/2225223?w=720&h=720&fmt=png
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Fair Porcelain OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2537804sw?$50px$,Fair Porcelain,Fair Porcelain,,RGB,#EFC8A1,30,0.709090909,0.784313725,https://media.ulta.com/i/ulta/2225223?w=720&h=720&fmt=png
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Fair Ivory OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2537805sw?$50px$,Fair Ivory,Fair Ivory,,RGB,#EBBF96,28.94117647,0.68,0.754901961,https://media.ulta.com/i/ulta/2225223?w=720&h=720&fmt=png
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Ivory,https://images.ulta.com/is/image/Ulta/2225222?$sm$,Ivory,Ivory,,RGB,#FDFAF8,24,0.555555556,0.982352941,https://media.ulta.com/i/ulta/2225223?w=720&h=720&fmt=png
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Light Beige OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2537809sw?$50px$,Light Beige,Light Beige,,RGB,#D2AD81,32.59259259,0.473684211,0.664705882,https://media.ulta.com/i/ulta/2225223?w=720&h=720&fmt=png
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Classic Ivory,https://images.ulta.com/is/image/Ulta/2225223?$sm$,Classic Ivory,Classic Ivory,,RGB,#FDFBF9,30,0.5,0.984313725,https://media.ulta.com/i/ulta/2225223?w=720&h=720&fmt=png
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Nude Beige,https://images.ulta.com/is/image/Ulta/2225224?$sm$,Nude Beige,Nude Beige,,RGB,#FDFBFA,20,0.428571429,0.98627451,https://media.ulta.com/i/ulta/2225223?w=720&h=720&fmt=png
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Warm Nude OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2537806sw?$50px$,Warm Nude,Warm Nude,,RGB,#CC9D69,31.51515152,0.492537313,0.605882353,https://media.ulta.com/i/ulta/2225223?w=720&h=720&fmt=png
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Buff Beige,https://images.ulta.com/is/image/Ulta/2225225?$sm$,Buff Beige,Buff Beige,,RGB,#FCFBFA,30,0.25,0.984313725,https://media.ulta.com/i/ulta/2225223?w=720&h=720&fmt=png
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Sandy Beige,https://images.ulta.com/is/image/Ulta/2225227?$sm$,Sandy Beige,Sandy Beige,,RGB,#FDFCFB,30,0.333333333,0.988235294,https://media.ulta.com/i/ulta/2225223?w=720&h=720&fmt=png
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Natural Beige,https://images.ulta.com/is/image/Ulta/2225228?$sm$,Natural Beige,Natural Beige,,RGB,#FDFCFB,30,0.333333333,0.988235294,https://media.ulta.com/i/ulta/2225223?w=720&h=720&fmt=png
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Medium Buff,https://images.ulta.com/is/image/Ulta/2225229?$sm$,Medium Buff,Medium Buff,,RGB,#FDFCFB,30,0.333333333,0.988235294,https://media.ulta.com/i/ulta/2225223?w=720&h=720&fmt=png
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Soft Tan,https://images.ulta.com/is/image/Ulta/2537793sw?$50px$,Soft Tan,Soft Tan,,RGB,#C59462,30.3030303,0.460465116,0.578431373,https://media.ulta.com/i/ulta/2225223?w=720&h=720&fmt=png
Maybelline,Fit Me Dewy + Smooth Foundation,https://www.ulta.com/fit-me-dewy-smooth-foundation?productId=xlsImpprod2980151,Natural Buff,https://images.ulta.com/is/image/Ulta/2225230?$sm$,Natural Buff,Natural Buff,,RGB,#FDFCFB,30,0.333333333,0.988235294,https://media.ulta.com/i/ulta/2225223?w=720&h=720&fmt=png
